Molecule,SMILES,Radical,Carboxyl Group,Sulfur Group,Method,Dipole Moment,Mulliken,HOMO-LUMO,XYZ,Raw Frequencies,Single Point,Trans Thermal Corrections,Rot Thermal Corrections,Entropy,Gibbs Free Energy,Imaginary,Spin Contamination,Frequencies,ZPE,Enthalpy,Leowdin,IP,IP Spin Contamination,IP T1,IP imaginary,EA,EA Spin Contamination,EA T1,EA imaginary,EA_Enthalpy,IP_Enthalpy,IP vertical,EA vertical,T1,T1 EA vertical,T1 IP vertical,EA vertical Spin Contamination,IP vertical Spin Contamination,Method_Name,Method_Category
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,11,11.7256,"[['C', 0.325752, 0.004299], ['C', -0.121751, 0.827001], ['C', 1.24305, -0.031925], ['F', -0.246096, 0.057767], ['F', -0.246092, 0.057767], ['C', 1.408019, 0.029289], ['F', -0.359008, -0.00082], ['F', -0.359008, -0.000819], ['C', -1.136758, 0.019383], ['F', -0.388015, -0.000576], ['F', -0.387993, -0.000576], ['O', -0.665554, 0.007599], ['O', -0.678728, 0.030626], ['H', 0.306129, 0.000495], ['H', 0.306053, 0.000492]]","(24.74288, 24.63527)","[('C', 3.8422626668, -0.2202627066, 0.1048125413), ('C', -1.3934842506, 0.5636087375, 0.0093041793), ('C', -0.2047239308, -0.3139376509, 0.3578552552), ('F', -1.6062431585, 0.772840663, -1.2855737682), ('F', -1.5039342714, 1.6974499535, 0.6933779793), ('C', 1.225934985, 0.2418551071, 0.0242286544), ('F', -0.2795371123, -0.5618030893, 1.6963591242), ('F', -0.382743919, -1.4945999802, -0.3001531946), ('C', 2.3408616952, -0.6913602478, 0.4025759909), ('F', 1.1995603142, 0.5094699821, -1.3168742592), ('F', 1.3026406602, 1.4411887984, 0.677357117), ('O', 4.0038709628, 0.8883966508, -0.4211212603), ('O', 4.657052073, -1.0899497909, 0.4694549634), ('H', 2.1914978494, -1.6366901979, -0.1191875993), ('H', 2.2737704361, -0.8934502285, 1.4716202767)]","[28.4374, 40.8274, 70.8747, 92.154, 96.1118, 174.0403, 199.3566, 215.8371, 237.5149, 332.0068, 333.0602, 349.884, 362.6664, 421.7684, 502.8337, 537.6099, 549.4514, 583.3525, 601.3212, 667.758, 673.3364, 801.9008, 816.6912, 913.6287, 941.6741, 1060.1334, 1084.0167, 1124.9835, 1165.264, 1195.2281, 1227.8935, 1250.429, 1265.0651, 1308.0739, 1345.8461, 1448.6938, 1710.6231, 3073.6844, 3120.1324]",-941.6608196,0.00141627,0.00141627,-0.05484,-941.629549,FALSE,FALSE,"[100, 100, 100, 100, 100, 174.0403, 199.3566, 215.8371, 237.5149, 332.0068, 333.0602, 349.884, 362.6664, 421.7684, 502.8337, 537.6099, 549.4514, 583.3525, 601.3212, 667.758, 673.3364, 801.9008, 816.6912, 913.6287, 941.6741, 1060.1334, 1084.0167, 1124.9835, 1165.264, 1195.2281, 1227.8935, 1250.429, 1265.0651, 1308.0739, 1345.8461, 1448.6938, 1710.6231, 3073.6844, 3120.1324]",0.07311952046723453374188195731,-941.5746637,,,,,,-0.041178592,,,,-941.5333596,,0.1825435999999172,-0.0756305,,,,,,B3LYP,Hybrid GGA
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,16,9.1519,"[['C', 0.181034, -0.001809], ['C', -0.349174, 0.707778], ['C', 1.09867, -0.014756], ['F', -0.18955, 0.05348], ['F', -0.189551, 0.05348], ['C', 1.235626, 0.022271], ['F', -0.296675, 0.000472], ['F', -0.296673, 0.000472], ['C', -0.993602, 0.043641], ['F', -0.314249, -0.000182], ['F', -0.314238, -0.000181], ['O', -0.570508, 0.035314], ['O', -0.572185, 0.099429], ['H', 0.285535, 0.000297], ['H', 0.28554, 0.000296]]","(24.28947, 24.16799)","[('C', 3.8524444758, -0.2173800952, 0.1030399796), ('C', -1.4270159469, 0.5411603016, 0.0214716057), ('C', -0.2163742645, -0.31075589, 0.3569935569), ('F', -1.6101027958, 0.771327609, -1.2956309915), ('F', -1.5069451791, 1.7043277303, 0.7011108735), ('C', 1.2230124363, 0.2507435459, 0.020276574), ('F', -0.2680173817, -0.5632695, 1.7103192806), ('F', -0.3723242172, -1.5067170613, -0.308792501), ('C', 2.3353855725, -0.6860627207, 0.4004954036), ('F', 1.2086161771, 0.5188151106, -1.3314238701), ('F', 1.3124567158, 1.4580483507, 0.6787252604), ('O', 4.0282439972, 0.8942623093, -0.4252483178), ('O', 4.6487891964, -1.1133843192, 0.4804616169), ('H', 2.1878515424, -1.6387524708, -0.1255001467), ('H', 2.2707646718, -0.8896068998, 1.4777376761)]","[28.2216, 45.2511, 70.5707, 89.1634, 96.7506, 166.3611, 191.3936, 208.9586, 231.1118, 320.6482, 323.4646, 335.2859, 349.2969, 407.5314, 483.0077, 512.9754, 526.9962, 557.8999, 580.2011, 632.7716, 643.7253, 753.8108, 783.1109, 868.9696, 900.9722, 1010.1648, 1028.9322, 1059.6877, 1095.669, 1140.3121, 1142.505, 1172.7244, 1208.0679, 1233.4212, 1283.0969, 1389.0053, 1643.3838, 3014.614, 3067.1711]",-940.7358289,0.00141627,0.00141627,-0.055331,-940.707763,FALSE,FALSE,"[100, 100, 100, 100, 100, 166.3611, 191.3936, 208.9586, 231.1118, 320.6482, 323.4646, 335.2859, 349.2969, 407.5314, 483.0077, 512.9754, 526.9962, 557.8999, 580.2011, 632.7716, 643.7253, 753.8108, 783.1109, 868.9696, 900.9722, 1010.1648, 1028.9322, 1059.6877, 1095.669, 1140.3121, 1142.505, 1172.7244, 1208.0679, 1233.4212, 1283.0969, 1389.0053, 1643.3838, 3014.614, 3067.1711]",0.07009294880437679082636489512,-940.6523867,,,,,,-0.050133509,,,,-940.6021075,,0.1522164,-0.0748879,,,,,,PBE,Generalized Gradient Approximation (GGA)
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,47,13.0277,"[['C', 0.456281, 0.002461], ['C', 0.301017, 1.015903], ['C', 1.271518, -0.058603], ['F', -0.367439, 0.021339], ['F', -0.367439, 0.021338], ['C', 1.375566, 0.002165], ['F', -0.498136, -0.005221], ['F', -0.498137, -0.005221], ['C', -0.500971, 0.006071], ['F', -0.531646, -0.001002], ['F', -0.531646, -0.001002], ['O', -0.791044, 0.000447], ['O', -0.823997, 0.002318], ['H', 0.253032, -0.000497], ['H', 0.253039, -0.000497]]","(26.38028, 26.37285)",,"[27.0324, 32.1434, 76.9361, 96.1689, 99.375, 183.9454, 207.4443, 220.4296, 242.5982, 337.1763, 340.1717, 359.3054, 374.4736, 429.4216, 521.8525, 551.1157, 562.4832, 600.2019, 604.9631, 691.9532, 694.1975, 830.7261, 851.5381, 931.5539, 974.5424, 1103.4227, 1139.7129, 1212.4367, 1228.3311, 1263.981, 1281.8008, 1302.6222, 1320.6017, 1366.6129, 1415.2025, 1454.8169, 1778.9531, 3100.585, 3154.1093]",-940.0268068,0.00141627,0.00141627,,,N/A,FALSE,"[100, 100, 100, 100, 100, 183.9454, 207.4443, 220.4296, 242.5982, 337.1763, 340.1717, 359.3054, 374.4736, 429.4216, 521.8525, 551.1157, 562.4832, 600.2019, 604.9631, 691.9532, 694.1975, 830.7261, 851.5381, 931.5539, 974.5424, 1103.4227, 1139.7129, 1212.4367, 1228.3311, 1263.981, 1281.8008, 1302.6222, 1320.6017, 1366.6129, 1415.2025, 1454.8169, 1778.9531, 3100.585, 3154.1093]",0.07548317154972128550698270012,-939.9384993,,,,,,,,,,,,0.21313720000000558,-0.0786126,,,,,,MP2/aug-cc-pvtz//A1,WFT
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,49,13.2555,"[['C', 0.321306, 0.005806], ['C', 0.462968, 0.970225], ['C', -0.087241, 0.020268], ['F', -0.130234, 0.003954], ['F', -0.130233, 0.003954], ['C', 0.052237, 0.011874], ['F', -0.150972, -0.006535], ['F', -0.150978, -0.006535], ['C', -0.134611, -0.001881], ['F', -0.134614, -0.001487], ['F', -0.134611, -0.001487], ['O', -0.537466, 0.000118], ['O', -0.58956, 0.001731], ['H', 0.172005, -3e-06], ['H', 0.172005, -3e-06]]","(26.42342, 26.405)",,"[27.0324, 32.1434, 76.9361, 96.1689, 99.375, 183.9454, 207.4443, 220.4296, 242.5982, 337.1763, 340.1717, 359.3054, 374.4736, 429.4216, 521.8525, 551.1157, 562.4832, 600.2019, 604.9631, 691.9532, 694.1975, 830.7261, 851.5381, 931.5539, 974.5424, 1103.4227, 1139.7129, 1212.4367, 1228.3311, 1263.981, 1281.8008, 1302.6222, 1320.6017, 1366.6129, 1415.2025, 1454.8169, 1778.9531, 3100.585, 3154.1093]",-939.4268896,0.00141627,0.00141627,,,N/A,FALSE,"[100, 100, 100, 100, 100, 183.9454, 207.4443, 220.4296, 242.5982, 337.1763, 340.1717, 359.3054, 374.4736, 429.4216, 521.8525, 551.1157, 562.4832, 600.2019, 604.9631, 691.9532, 694.1975, 830.7261, 851.5381, 931.5539, 974.5424, 1103.4227, 1139.7129, 1212.4367, 1228.3311, 1263.981, 1281.8008, 1302.6222, 1320.6017, 1366.6129, 1415.2025, 1454.8169, 1778.9531, 3100.585, 3154.1093]",0.07548317154972128550698270012,-939.3385821,,,,,,,,,,,,0.20695339999997486,-0.0869447,,,,,,MP2/6-311+G**//A1,WFT
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,6,9.9644,"[['C', 0.732962, 0.002515], ['C', -0.576992, 0.843935], ['C', 2.187846, -0.128096], ['F', -0.368989, 0.046715], ['F', -0.368998, 0.046718], ['C', 2.216508, 0.04801], ['F', -0.47574, 0.001261], ['F', -0.47572, 0.001261], ['C', -2.039593, 0.021207], ['F', -0.517876, 0.002541], ['F', -0.517843, 0.002541], ['O', -0.91825, 0.019835], ['O', -0.868538, 0.083443], ['H', 0.495612, 0.004057], ['H', 0.495611, 0.004057]]","(24.53823, 24.42054)","[('C', 3.8129410578, -0.2086871719, 0.101009214), ('C', -1.3906147363, 0.5473438238, 0.0166646006), ('C', -0.2015823964, -0.3154140793, 0.3583396123), ('F', -1.5518559716, 0.7758766689, -1.284776678), ('F', -1.4501265254, 1.6965189053, 0.6858651067), ('C', 1.2194563101, 0.240456863, 0.0252398829), ('F', -0.2574900353, -0.5628566358, 1.6927695367), ('F', -0.3603687244, -1.4934355157, -0.2990113062), ('C', 2.3249424361, -0.6913837322, 0.4034885895), ('F', 1.2032288699, 0.5049879993, -1.3085193142), ('F', 1.3056956366, 1.4317903852, 0.6751929556), ('O', 3.9547100908, 0.8988497802, -0.423131818), ('O', 4.6304838037, -1.0745383492, 0.4631759805), ('H', 2.1727402772, -1.6381806465, -0.112522585), ('H', 2.2546249071, -0.8985722947, 1.4702522227)]","[26.3561, 43.6511, 69.4714, 87.5705, 98.3141, 166.4305, 194.8341, 210.4197, 234.4756, 331.5785, 333.0045, 348.9996, 363.0864, 426.0934, 506.3363, 536.6861, 554.6894, 584.3672, 603.4267, 666.6587, 677.3102, 798.5968, 824.5488, 913.7404, 950.8292, 1063.3983, 1093.0744, 1124.5279, 1167.2453, 1202.3101, 1202.8903, 1242.7427, 1264.2008, 1298.8182, 1350.4153, 1452.1179, 1734.0886, 3095.9351, 3157.9957]",-941.511313,0.00141627,0.00141627,-0.054942,-941.479944,FALSE,FALSE,"[100, 100, 100, 100, 100, 166.4305, 194.8341, 210.4197, 234.4756, 331.5785, 333.0045, 348.9996, 363.0864, 426.0934, 506.3363, 536.6861, 554.6894, 584.3672, 603.4267, 666.6587, 677.3102, 798.5968, 824.5488, 913.7404, 950.8292, 1063.3983, 1093.0744, 1124.5279, 1167.2453, 1202.3101, 1202.8903, 1242.7427, 1264.2008, 1298.8182, 1350.4153, 1452.1179, 1734.0886, 3095.9351, 3157.9957]",0.07330203153810956650985083407,-941.4249559,,,,,,-0.058039032,,,,-941.3668195,,0.14998000000002776,-0.0878646,,,,,,M06-L,meta-GGA
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,20,12.0768,"[['C', 0.767717, 0.001352], ['C', 0.207085, 0.868984], ['C', 0.243786, -0.003524], ['F', -0.147012, 0.039131], ['F', -0.147014, 0.039131], ['C', 0.463331, 0.039153], ['F', -0.180114, 0.002724], ['F', -0.180117, 0.002725], ['C', -0.556925, 0.007059], ['F', -0.1957, 0.000523], ['F', -0.195704, 0.000523], ['O', -0.701813, 0.000282], ['O', -0.729694, 0.002268], ['H', 0.176087, -0.000166], ['H', 0.176088, -0.000166]]","(1.61033, 1.52709)","[('C', 3.7894920118, -0.1806537704, 0.0892844491), ('C', -1.3143749929, 0.6534100333, -0.0367570559), ('C', -0.2295677226, -0.3073846098, 0.3560713794), ('F', -1.6135221318, 0.8481835277, -1.286938559), ('F', -1.5142343048, 1.7470414131, 0.6373394278), ('C', 1.2783667296, 0.1897799712, 0.0459445914), ('F', -0.3494726478, -0.5934460573, 1.6574364543), ('F', -0.4477257137, -1.48233487, -0.2453112723), ('C', 2.3290985015, -0.7860197567, 0.447365091), ('F', 1.277523936, 0.4918471149, -1.2562777809), ('F', 1.3758176265, 1.3803230968, 0.6460480195), ('O', 3.7525334183, 0.9279849648, -0.4268853507), ('O', 4.7080691871, -0.9347868139, 0.3943433533), ('H', 2.2709999839, -1.7450842472, -0.0808240612), ('H', 2.3537811189, -0.9961039965, 1.5231973145)]","[20.1068, 28.024, 42.7638, 61.932, 79.9063, 150.2012, 185.3209, 197.7252, 224.8178, 319.035, 322.2006, 339.5321, 348.6714, 404.9924, 410.1091, 483.8785, 528.7102, 541.325, 580.3802, 596.4375, 658.5022, 743.4547, 798.6861, 943.1756, 971.49, 1061.2835, 1122.8431, 1209.2647, 1314.7151, 1399.9757, 1415.8681, 1460.5394, 1468.5337, 1479.0176, 1530.0437, 1609.8297, 1941.3239, 2698.6542, 2771.2849]",-0.6510927,0.00141627,0.00141627,-0.057238,-0.620456,FALSE,FALSE,"[100, 100, 100, 100, 100, 150.2012, 185.3209, 197.7252, 224.8178, 319.035, 322.2006, 339.5321, 348.6714, 404.9924, 410.1091, 483.8785, 528.7102, 541.325, 580.3802, 596.4375, 658.5022, 743.4547, 798.6861, 943.1756, 971.49, 1061.2835, 1122.8431, 1209.2647, 1314.7151, 1399.9757, 1415.8681, 1460.5394, 1468.5337, 1479.0176, 1530.0437, 1609.8297, 1941.3239, 2698.6542, 2771.2849]",0.07456857951348806933882004266,-0.563151269,,,,,,-0.017007869,,,,-0.546142552,,0.23459189999999996,-0.047668,,,,,,pm7,Semi-emperical
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,8,12.2741,"[['C', 0.166291, 0.002324], ['C', -0.109646, 0.951875], ['C', 0.678269, -0.118973], ['F', -0.150474, 0.049272], ['F', -0.150469, 0.049273], ['C', 0.908204, 0.042521], ['F', -0.209659, 0.001132], ['F', -0.209655, 0.001132], ['C', -0.865202, 0.011594], ['F', -0.223081, -0.001452], ['F', -0.223066, -0.001454], ['O', -0.493728, 0.001433], ['O', -0.496077, 0.010059], ['H', 0.18914, 0.000633], ['H', 0.189153, 0.000632]]","(24.38732, 24.27702)","[('C', 3.8025392913, -0.2166771631, 0.1054073113), ('C', -1.349875828, 0.5753539432, 0.0015324074), ('C', -0.1849210971, -0.3186695205, 0.359013711), ('F', -1.56867512, 0.7709893201, -1.2810380513), ('F', -1.4668396239, 1.6912780292, 0.6886769287), ('C', 1.2298704744, 0.2397680293, 0.0249617705), ('F', -0.2626356077, -0.5560286781, 1.6854621137), ('F', -0.3652337814, -1.483253884, -0.2990714736), ('C', 2.3319648203, -0.7017242955, 0.408024184), ('F', 1.1952825782, 0.4989442309, -1.3038457371), ('F', 1.2976052038, 1.4247270331, 0.6771764971), ('O', 3.9299144338, 0.8976897469, -0.4217591243), ('O', 4.6448191571, -1.0633082611, 0.4574111995), ('H', 2.1753182598, -1.6456119652, -0.1159216874), ('H', 2.2576518393, -0.9007205651, 1.4780059508)]","[28.8027, 37.9941, 80.1745, 94.213, 99.0115, 176.9475, 204.0383, 210.2105, 233.229, 325.0459, 332.8532, 349.3896, 365.7071, 418.6598, 498.5302, 542.2073, 553.3787, 591.7266, 597.8667, 674.8912, 685.0946, 823.0726, 855.9366, 921.705, 959.9385, 1098.9081, 1130.4411, 1210.1543, 1215.5674, 1256.817, 1271.5643, 1287.7127, 1336.205, 1366.6561, 1414.993, 1428.1817, 1767.5468, 3102.0529, 3156.7919]",-940.8255767,0.00141627,0.00141627,-0.054635,-940.792404,FALSE,FALSE,"[100, 100, 100, 100, 100, 176.9475, 204.0383, 210.2105, 233.229, 325.0459, 332.8532, 349.3896, 365.7071, 418.6598, 498.5302, 542.2073, 553.3787, 591.7266, 597.8667, 674.8912, 685.0946, 823.0726, 855.9366, 921.705, 959.9385, 1098.9081, 1130.4411, 1210.1543, 1215.5674, 1256.817, 1271.5643, 1287.7127, 1336.205, 1366.6561, 1414.993, 1428.1817, 1767.5468, 3102.0529, 3156.7919]",0.07486974917300382702421337569,-940.7377277,,,,,,-0.04199866,,,,-940.6956888,,0.1964948000000959,-0.0810093,,,,,,MN15,Hybrid meta GGA
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,15,10.8418,"[['C', 0.574231, 0.01385], ['C', -0.37088, 0.924507], ['C', 1.122238, -0.114963], ['F', -0.20217, 0.01199], ['F', -0.202173, 0.011986], ['C', 1.21618, 0.036909], ['F', -0.27946, 0.019361], ['F', -0.279432, 0.019353], ['C', -0.79461, 0.041129], ['F', -0.309434, -0.001399], ['F', -0.309445, -0.001399], ['O', -0.848178, 0.003254], ['O', -0.905834, 0.037989], ['H', 0.29447, -0.001279], ['H', 0.294497, -0.001287]]","(24.951330000000002, 24.91362)","[('C', 3.8095072125, -0.2114118696, 0.1024258049), ('C', -1.3766395626, 0.5522822701, 0.0134396333), ('C', -0.1879962931, -0.3197177591, 0.3595183868), ('F', -1.5501093538, 0.7744599299, -1.2537070943), ('F', -1.4513355003, 1.6714040119, 0.6669779535), ('C', 1.225779137, 0.2476996157, 0.0217824865), ('F', -0.2542670669, -0.5605508719, 1.6579822095), ('F', -0.3539816344, -1.4653984522, -0.2794346487), ('C', 2.325764975, -0.6803223589, 0.3985223165), ('F', 1.2022982473, 0.5066105203, -1.2776105763), ('F', 1.3016289867, 1.4092896048, 0.6549626872), ('O', 3.9481540932, 0.8784012002, -0.4136910303), ('O', 4.6094651316, -1.0618936065, 0.4579503469), ('H', 2.1681302105, -1.6348307036, -0.1156501731), ('H', 2.2503864174, -0.893265531, 1.4705676978)]","[29.7568, 47.3643, 76.1156, 89.6709, 99.7697, 172.1563, 194.108, 205.5739, 226.9059, 333.7024, 337.9427, 352.4658, 369.1331, 430.347, 521.2325, 562.9074, 564.8407, 607.089, 611.9108, 682.8955, 702.8726, 828.9721, 849.65, 920.0929, 955.8577, 1106.0201, 1122.4605, 1213.6795, 1215.7724, 1254.136, 1269.5971, 1272.5209, 1307.083, 1346.5551, 1402.473, 1415.2646, 1830.5702, 3035.4116, 3117.2922]",-941.3685511,0.00141627,0.00141627,-0.054418,-941.335271,FALSE,FALSE,"[100, 100, 100, 100, 100, 172.1563, 194.108, 205.5739, 226.9059, 333.7024, 337.9427, 352.4658, 369.1331, 430.347, 521.2325, 562.9074, 564.8407, 607.089, 611.9108, 682.8955, 702.8726, 828.9721, 849.65, 920.0929, 955.8577, 1106.0201, 1122.4605, 1213.6795, 1215.7724, 1254.136, 1269.5971, 1272.5209, 1307.083, 1346.5551, 1402.473, 1415.2646, 1830.5702, 3035.4116, 3117.2922]",0.07481386868274477428774275467,-941.2808111,,0.05576587903427786668932803018,,,,-0.058171895,,,,-941.2225423,-941.2227061,0.15552219999995032,-0.0840014,,,,,,M11-L,meta-GGA
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,12,12.4489,"[['C', 2.446367, 0.004344], ['C', 0.656853, 1.000611], ['C', 1.542165, -0.131252], ['F', -0.452377, 0.027688], ['F', -0.452392, 0.02769], ['C', 2.328168, 0.051701], ['F', -0.65462, -0.003811], ['F', -0.654609, -0.003812], ['C', -2.803545, 0.020695], ['F', -0.742104, 9.5e-05], ['F', -0.742102, 9.5e-05], ['O', -1.315053, 0.00036], ['O', -1.412674, 0.004794], ['H', 0.627936, 0.000402], ['H', 0.627986, 0.000401]]","(25.09042, 25.060209999999998)","[('C', 3.7990797344, -0.2107247407, 0.1027117374), ('C', -1.3535332083, 0.578916419, -4.96032e-05), ('C', -0.1864764281, -0.322166775, 0.3607857144), ('F', -1.5493682746, 0.7800093013, -1.2940731867), ('F', -1.4471453242, 1.7062248679, 0.6882081367), ('C', 1.2274602622, 0.2306280145, 0.0294704183), ('F', -0.2676531046, -0.5613131499, 1.6969389696), ('F', -0.3708212008, -1.4952827578, -0.3017091743), ('C', 2.3290011963, -0.7095732543, 0.4118689907), ('F', 1.1925601431, 0.4935865616, -1.3107996281), ('F', 1.2956975288, 1.4267237077, 0.6862724543), ('O', 3.9097595257, 0.9030848057, -0.4234241471), ('O', 4.6528195773, -1.0450117625, 0.4483355033), ('H', 2.1763052763, -1.6552203748, -0.1156452965), ('H', 2.2590992966, -0.9071248626, 1.4851451113)]","[21.496, 35.1262, 80.9174, 96.2746, 98.9264, 181.5268, 209.1808, 210.9378, 235.1957, 331.0113, 334.6535, 356.0153, 365.9799, 423.541, 516.7695, 542.5353, 556.9514, 593.019, 604.6134, 682.8885, 689.146, 822.0993, 855.6731, 924.0904, 962.4121, 1076.2707, 1119.8728, 1165.417, 1208.283, 1236.0191, 1251.1145, 1284.7695, 1296.9254, 1355.8752, 1392.1405, 1432.5125, 1743.5457, 3076.9261, 3132.8229]",-941.4284424,0.00141627,0.00141627,-0.054841,-941.39597,FALSE,FALSE,"[100, 100, 100, 100, 100, 181.5268, 209.1808, 210.9378, 235.1957, 331.0113, 334.6535, 356.0153, 365.9799, 423.541, 516.7695, 542.5353, 556.9514, 593.019, 604.6134, 682.8885, 689.146, 822.0993, 855.6731, 924.0904, 962.4121, 1076.2707, 1119.8728, 1165.417, 1208.283, 1236.0191, 1251.1145, 1284.7695, 1296.9254, 1355.8752, 1392.1405, 1432.5125, 1743.5457, 3076.9261, 3132.8229]",0.07442941080952312602542204145,-941.341088,,0.07953424903291163556625713358,,,,-0.03603638,,,,-941.3049507,-941.2592003,0.23064279999994142,-0.0769379,,,,,,M11,Range Seperated Hybrid meta GGA
CO2CH2CF2CF2CF2r,[O-]C(=O)CC(F)(F)C(F)(F)[C](F)F,TRUE,TRUE,FALSE,13,12.5529,"[['C', 0.316693, 0.004884], ['C', -0.056885, 0.861874], ['C', 1.106752, -0.035011], ['F', -0.22938, 0.059324], ['F', -0.229384, 0.059325], ['C', 1.241389, 0.032411], ['F', -0.335585, -0.002522], ['F', -0.335585, -0.002522], ['C', -1.062123, 0.014396], ['F', -0.362192, -0.000759], ['F', -0.362187, -0.000759], ['O', -0.660165, 0.000913], ['O', -0.680392, 0.008112], ['H', 0.324513, 0.000167], ['H', 0.32453, 0.000167]]","(24.84509, 24.767660000000003)","[('C', 3.8122126658, -0.2200607462, 0.1063876033), ('C', -1.36499473, 0.5704605786, 0.0045569697), ('C', -0.1891424997, -0.315718556, 0.3578898265), ('F', -1.5805687829, 0.7720416231, -1.2807121692), ('F', -1.4789117146, 1.6921247833, 0.6886002334), ('C', 1.2268527965, 0.2380169229, 0.0260516043), ('F', -0.2702661881, -0.5598279816, 1.6873285717), ('F', -0.3727140008, -1.4868097248, -0.2966531803), ('C', 2.3368804047, -0.6938561057, 0.4040911223), ('F', 1.1950169196, 0.5032690457, -1.3070802257), ('F', 1.297423524, 1.429971968, 0.6763296149), ('O', 3.9593104958, 0.8886291455, -0.4194360381), ('O', 4.645320593, -1.0708729682, 0.4610205315), ('H', 2.1841008703, -1.6384498793, -0.1164300147), ('H', 2.2662646465, -0.8961621053, 1.4720915505)]","[27.0991, 36.0353, 72.5274, 93.8183, 94.8104, 177.4659, 206.3102, 216.2426, 238.5195, 335.0443, 337.864, 357.4472, 369.6005, 426.7957, 520.2048, 547.972, 559.9561, 596.6633, 609.2552, 686.6872, 689.8635, 827.7285, 857.9285, 935.4135, 971.0275, 1094.5148, 1127.1656, 1173.3333, 1217.7608, 1242.2921, 1269.7266, 1297.7161, 1309.1138, 1359.2823, 1396.9229, 1458.3304, 1739.7946, 3097.9251, 3145.6594]",-941.3988072,0.00141627,0.00141627,-0.054698,-941.365725,FALSE,FALSE,"[100, 100, 100, 100, 100, 177.4659, 206.3102, 216.2426, 238.5195, 335.0443, 337.864, 357.4472, 369.6005, 426.7957, 520.2048, 547.972, 559.9561, 596.6633, 609.2552, 686.6872, 689.8635, 827.7285, 857.9285, 935.4135, 971.0275, 1094.5148, 1127.1656, 1173.3333, 1217.7608, 1242.2921, 1269.7266, 1297.7161, 1309.1138, 1359.2823, 1396.9229, 1458.3304, 1739.7946, 3097.9251, 3145.6594]",0.07494608282439643739107901659,-941.3109815,,,,,,-0.040653606,,,,-941.2702318,,0.21374539999999342,-0.07897,,,,,,CAM-B3LYP,Range Seperated Hybrid GGA
